Employee #,Last Name,First Name,Date,Time-in,Time-out,# OF HOURS
10025,Aguilar,Delia ,2022-12-05,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-06,8:00,17:00,9:00
10002,Mata,Christian,2022-12-06,8:00,17:00,9:00
10003,San Jose,Brad ,2022-12-06,8:00,17:00,9:00
10004,Salcedo,Anthony,2022-12-06,8:00,17:00,9:00
10005,Romualdez,Alice,2022-12-06,8:00,17:00,9:00
10006,Atienza,Rosie ,2022-12-06,8:00,17:00,9:00
10007,Farala,Martha,2022-12-06,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-06,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-06,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-06,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-06,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-06,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-06,10:00,17:00,7:00
10014,Bautista,Mark ,2022-12-06,10:00,17:00,7:00
10015,Lazaro,Darlene ,2022-12-06,10:00,17:00,7:00
10016,Delos Santos,Kolby ,2022-12-06,10:00,17:00,7:00
10017,Santos,Vella ,2022-12-06,10:00,17:00,7:00
10018,Del Rosario,Tomas,2022-12-06,10:00,17:00,7:00
10019,Tolentino,Jacklyn ,2022-12-06,10:00,17:00,7:00
10020,Gutierrez,Percival ,2022-12-06,10:00,17:00,7:00
10021,Manalaysay,Garfield ,2022-12-06,10:00,17:00,7:00
10022,Villegas,Lizeth ,2022-12-06,10:00,17:00,7:00
10023,Ramos,Carol ,2022-12-06,10:00,17:00,7:00
10024,Maceda,Emelia ,2022-12-06,10:00,17:00,7:00
10025,Aguilar,Delia ,2022-12-06,10:00,17:00,7:00
10001,Crisostomo,Jose,2022-12-07,8:00,17:00,9:00
10002,Mata,Christian,2022-12-07,8:00,17:00,9:00
10003,San Jose,Brad ,2022-12-07,8:00,17:00,9:00
10004,Salcedo,Anthony,2022-12-07,8:00,17:00,9:00
10005,Romualdez,Alice,2022-12-07,8:00,17:00,9:00
10006,Atienza,Rosie ,2022-12-07,8:00,17:00,9:00
10007,Farala,Martha,2022-12-07,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-07,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-07,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-07,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-07,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-07,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-07,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-07,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-07,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-07,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-07,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-07,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-07,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-07,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-07,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-07,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-07,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-07,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-07,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-08,0:00,0:00,0:00
10002,Mata,Christian,2022-12-08,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-08,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-08,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-08,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-08,0:00,0:00,0:00
10007,Farala,Martha,2022-12-08,0:00,0:00,0:00
10008,Martinez,Leila,2022-12-08,0:00,0:00,0:00
10009,San Jose,Allison ,2022-12-08,0:00,0:00,0:00
10010,Rosario,Cydney ,2022-12-08,0:00,0:00,0:00
10011,Lopez,Josie ,2022-12-08,0:00,0:00,0:00
10012,De Leon,Selena ,2022-12-08,0:00,0:00,0:00
10013,Romualdez,Fredrick ,2022-12-08,0:00,0:00,0:00
10014,Bautista,Mark ,2022-12-08,0:00,0:00,0:00
10015,Lazaro,Darlene ,2022-12-08,0:00,0:00,0:00
10016,Delos Santos,Kolby ,2022-12-08,0:00,0:00,0:00
10017,Santos,Vella ,2022-12-08,0:00,0:00,0:00
10018,Del Rosario,Tomas,2022-12-08,0:00,0:00,0:00
10019,Tolentino,Jacklyn ,2022-12-08,0:00,0:00,0:00
10020,Gutierrez,Percival ,2022-12-08,0:00,0:00,0:00
10021,Manalaysay,Garfield ,2022-12-08,0:00,0:00,0:00
10022,Villegas,Lizeth ,2022-12-08,0:00,0:00,0:00
10023,Ramos,Carol ,2022-12-08,0:00,0:00,0:00
10024,Maceda,Emelia ,2022-12-08,0:00,0:00,0:00
10025,Aguilar,Delia ,2022-12-08,0:00,0:00,0:00
10001,Crisostomo,Jose,2022-12-09,8:00,17:00,9:00
10002,Mata,Christian,2022-12-09,8:00,17:00,9:00
10003,San Jose,Brad ,2022-12-09,8:00,17:00,9:00
10004,Salcedo,Anthony,2022-12-09,8:00,17:00,9:00
10005,Romualdez,Alice,2022-12-09,8:00,17:00,9:00
10006,Atienza,Rosie ,2022-12-09,8:00,17:00,9:00
10007,Farala,Martha,2022-12-09,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-09,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-09,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-09,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-09,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-09,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-09,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-09,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-09,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-09,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-09,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-09,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-09,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-09,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-09,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-09,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-09,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-09,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-09,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-12,8:00,17:00,9:00
10002,Mata,Christian,2022-12-12,8:00,17:00,9:00
10003,San Jose,Brad ,2022-12-12,8:00,17:00,9:00
10004,Salcedo,Anthony,2022-12-12,8:00,17:00,9:00
10005,Romualdez,Alice,2022-12-12,8:15,17:00,8:45
10006,Atienza,Rosie ,2022-12-12,8:00,17:00,9:00
10007,Farala,Martha,2022-12-12,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-12,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-12,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-12,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-12,10:30,17:00,6:30
10012,De Leon,Selena ,2022-12-12,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-12,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-12,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-12,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-12,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-12,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-12,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-12,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-12,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-12,13:00,17:00,4:00
10022,Villegas,Lizeth ,2022-12-12,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-12,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-12,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-12,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-13,8:00,17:00,9:00
10002,Mata,Christian,2022-12-13,8:00,17:00,9:00
10003,San Jose,Brad ,2022-12-13,11:30,17:00,5:30
10004,Salcedo,Anthony,2022-12-13,8:00,17:00,9:00
10005,Romualdez,Alice,2022-12-13,8:00,17:00,9:00
10006,Atienza,Rosie ,2022-12-13,8:00,17:00,9:00
10007,Farala,Martha,2022-12-13,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-13,8:10,17:00,8:50
10009,San Jose,Allison ,2022-12-13,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-13,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-13,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-13,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-13,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-13,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-13,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-13,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-13,8:05,17:00,8:55
10018,Del Rosario,Tomas,2022-12-13,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-13,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-13,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-13,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-13,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-13,9:00,17:00,8:00
10024,Maceda,Emelia ,2022-12-13,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-13,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-14,8:00,17:00,9:00
10002,Mata,Christian,2022-12-14,8:00,17:00,9:00
10003,San Jose,Brad ,2022-12-14,8:00,17:00,9:00
10004,Salcedo,Anthony,2022-12-14,8:00,17:00,9:00
10005,Romualdez,Alice,2022-12-14,8:00,17:00,9:00
10006,Atienza,Rosie ,2022-12-14,8:00,17:00,9:00
10007,Farala,Martha,2022-12-14,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-14,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-14,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-14,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-14,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-14,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-14,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-14,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-14,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-14,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-14,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-14,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-14,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-14,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-14,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-14,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-14,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-14,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-14,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-15,8:00,17:00,9:00
10002,Mata,Christian,2022-12-15,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-15,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-15,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-15,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-15,0:00,0:00,0:00
10007,Farala,Martha,2022-12-15,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-15,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-15,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-15,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-15,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-15,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-15,10:00,17:00,7:00
10014,Bautista,Mark ,2022-12-15,10:00,17:00,7:00
10015,Lazaro,Darlene ,2022-12-15,10:00,17:00,7:00
10016,Delos Santos,Kolby ,2022-12-15,10:00,17:00,7:00
10017,Santos,Vella ,2022-12-15,10:00,17:00,7:00
10018,Del Rosario,Tomas,2022-12-15,10:00,17:00,7:00
10019,Tolentino,Jacklyn ,2022-12-15,10:00,17:00,7:00
10020,Gutierrez,Percival ,2022-12-15,10:00,17:00,7:00
10021,Manalaysay,Garfield ,2022-12-15,10:00,17:00,7:00
10022,Villegas,Lizeth ,2022-12-15,10:00,17:00,7:00
10023,Ramos,Carol ,2022-12-15,10:00,17:00,7:00
10024,Maceda,Emelia ,2022-12-15,10:00,17:00,7:00
10025,Aguilar,Delia ,2022-12-15,10:00,17:00,7:00
10001,Crisostomo,Jose,2022-12-16,8:00,17:00,9:00
10002,Mata,Christian,2022-12-16,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-16,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-16,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-16,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-16,0:00,0:00,0:00
10007,Farala,Martha,2022-12-16,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-16,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-16,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-16,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-16,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-16,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-16,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-16,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-16,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-16,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-16,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-16,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-16,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-16,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-16,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-16,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-16,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-16,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-16,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-19,8:00,17:00,9:00
10002,Mata,Christian,2022-12-19,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-19,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-19,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-19,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-19,0:00,0:00,0:00
10007,Farala,Martha,2022-12-19,8:27,17:00,8:33
10008,Martinez,Leila,2022-12-19,8:01,17:00,8:59
10009,San Jose,Allison ,2022-12-19,8:05,17:00,8:55
10010,Rosario,Cydney ,2022-12-19,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-19,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-19,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-19,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-19,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-19,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-19,8:28,17:00,8:32
10017,Santos,Vella ,2022-12-19,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-19,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-19,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-19,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-19,8:11,17:00,8:49
10022,Villegas,Lizeth ,2022-12-19,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-19,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-19,8:21,17:00,8:39
10025,Aguilar,Delia ,2022-12-19,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-20,8:00,17:00,9:00
10002,Mata,Christian,2022-12-20,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-20,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-20,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-20,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-20,0:00,0:00,0:00
10007,Farala,Martha,2022-12-20,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-20,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-20,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-20,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-20,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-20,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-20,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-20,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-20,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-20,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-20,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-20,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-20,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-20,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-20,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-20,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-20,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-20,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-20,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-21,8:00,17:00,9:00
10002,Mata,Christian,2022-12-21,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-21,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-21,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-21,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-21,0:00,0:00,0:00
10007,Farala,Martha,2022-12-21,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-21,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-21,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-21,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-21,10:30,17:00,6:30
10012,De Leon,Selena ,2022-12-21,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-21,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-21,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-21,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-21,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-21,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-21,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-21,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-21,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-21,13:00,17:00,4:00
10022,Villegas,Lizeth ,2022-12-21,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-21,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-21,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-21,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-22,8:00,17:00,9:00
10002,Mata,Christian,2022-12-22,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-22,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-22,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-22,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-22,0:00,0:00,0:00
10007,Farala,Martha,2022-12-22,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-22,8:10,17:00,8:50
10009,San Jose,Allison ,2022-12-22,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-22,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-22,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-22,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-22,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-22,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-22,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-22,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-22,8:05,17:00,8:55
10018,Del Rosario,Tomas,2022-12-22,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-22,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-22,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-22,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-22,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-22,9:00,17:00,8:00
10024,Maceda,Emelia ,2022-12-22,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-22,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-23,8:00,17:00,9:00
10002,Mata,Christian,2022-12-23,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-23,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-23,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-23,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-23,0:00,0:00,0:00
10007,Farala,Martha,2022-12-23,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-23,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-23,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-23,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-23,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-23,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-23,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-23,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-23,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-23,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-23,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-23,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-23,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-23,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-23,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-23,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-23,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-23,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-23,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-26,8:00,17:00,9:00
10002,Mata,Christian,2022-12-26,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-26,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-26,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-26,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-26,0:00,0:00,0:00
10007,Farala,Martha,2022-12-26,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-26,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-26,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-26,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-26,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-26,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-26,10:00,17:00,7:00
10014,Bautista,Mark ,2022-12-26,10:00,17:00,7:00
10015,Lazaro,Darlene ,2022-12-26,10:00,17:00,7:00
10016,Delos Santos,Kolby ,2022-12-26,10:00,17:00,7:00
10017,Santos,Vella ,2022-12-26,10:00,17:00,7:00
10018,Del Rosario,Tomas,2022-12-26,10:00,17:00,7:00
10019,Tolentino,Jacklyn ,2022-12-26,10:00,17:00,7:00
10020,Gutierrez,Percival ,2022-12-26,10:00,17:00,7:00
10021,Manalaysay,Garfield ,2022-12-26,10:00,17:00,7:00
10022,Villegas,Lizeth ,2022-12-26,10:00,17:00,7:00
10023,Ramos,Carol ,2022-12-26,10:00,17:00,7:00
10024,Maceda,Emelia ,2022-12-26,10:00,17:00,7:00
10025,Aguilar,Delia ,2022-12-26,10:00,17:00,7:00
10001,Crisostomo,Jose,2022-12-27,8:00,17:00,9:00
10002,Mata,Christian,2022-12-27,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-27,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-27,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-27,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-27,0:00,0:00,0:00
10007,Farala,Martha,2022-12-27,8:00,17:00,9:00
10008,Martinez,Leila,2022-12-27,8:00,17:00,9:00
10009,San Jose,Allison ,2022-12-27,8:00,17:00,9:00
10010,Rosario,Cydney ,2022-12-27,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-27,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-27,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-27,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-27,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-27,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-27,8:00,17:00,9:00
10017,Santos,Vella ,2022-12-27,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-27,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-27,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-27,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-27,8:00,17:00,9:00
10022,Villegas,Lizeth ,2022-12-27,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-27,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-27,8:00,17:00,9:00
10025,Aguilar,Delia ,2022-12-27,8:00,17:00,9:00
10001,Crisostomo,Jose,2022-12-28,8:00,17:00,9:00
10002,Mata,Christian,2022-12-28,0:00,0:00,0:00
10003,San Jose,Brad ,2022-12-28,0:00,0:00,0:00
10004,Salcedo,Anthony,2022-12-28,0:00,0:00,0:00
10005,Romualdez,Alice,2022-12-28,0:00,0:00,0:00
10006,Atienza,Rosie ,2022-12-28,0:00,0:00,0:00
10007,Farala,Martha,2022-12-28,8:27,17:00,8:33
10008,Martinez,Leila,2022-12-28,8:01,17:00,8:59
10009,San Jose,Allison ,2022-12-28,8:05,17:00,8:55
10010,Rosario,Cydney ,2022-12-28,8:00,17:00,9:00
10011,Lopez,Josie ,2022-12-28,8:00,17:00,9:00
10012,De Leon,Selena ,2022-12-28,8:00,17:00,9:00
10013,Romualdez,Fredrick ,2022-12-28,8:00,17:00,9:00
10014,Bautista,Mark ,2022-12-28,8:00,17:00,9:00
10015,Lazaro,Darlene ,2022-12-28,8:00,17:00,9:00
10016,Delos Santos,Kolby ,2022-12-28,8:28,17:00,8:32
10017,Santos,Vella ,2022-12-28,8:00,17:00,9:00
10018,Del Rosario,Tomas,2022-12-28,8:00,17:00,9:00
10019,Tolentino,Jacklyn ,2022-12-28,8:00,17:00,9:00
10020,Gutierrez,Percival ,2022-12-28,8:00,17:00,9:00
10021,Manalaysay,Garfield ,2022-12-28,8:11,17:00,8:49
10022,Villegas,Lizeth ,2022-12-28,8:00,17:00,9:00
10023,Ramos,Carol ,2022-12-28,8:00,17:00,9:00
10024,Maceda,Emelia ,2022-12-28,8:21,17:00,8:39
